Employee_ID, Computer_OS, Computer_OS_version, Computer_tickets, Mobile_OS, Mobile_OS_version, Mobile_tickets
EID_25381,Windows,7,1,Android,9,4
EID_4024,Windows,10,1,Android,10,0
EID_14474,Windows,10,2,,,2
EID_17625,Windows,10,0,iOS,13,0
EID_20530,MacOS,High Sierra,2,iOS,11,0
EID_9444,Windows,10,1,Android,7,0
EID_8363,Windows,8,0,Android,8,0
EID_19824,Windows,7,1,Android,8,2
EID_19595,Windows,8,6,Android,9,1
EID_25989,Windows,7,3,Android,8,0
EID_4250,Windows,8,2,Android,7,1
EID_2336,Windows,7,0,Android,8,0
EID_23197,Windows,10,4,Android,7,0
EID_15375,Windows,8,0,Android,7,0
EID_16892,Windows,10,3,Android,9,0
EID_18285,Windows,8,1,Android,8,1
EID_20417,Windows,10,6,Android,8,2
EID_8613,MacOS,High Sierra,0,Android,10,0
EID_19825,Windows,7,2,Android,10,0
EID_14335,Windows,8,0,Android,8,0
EID_2829,Windows,8,3,Android,8,0
EID_3254,Windows,10,5,Android,8,1
EID_9733,Windows,10,2,Android,8,0
EID_13845,Windows,10,3,Android,7,0
EID_7858,Windows,7,0,Android,7,0
EID_23592,Windows,8,10,Android,8,1
EID_19119,Windows,8,4,Android,8,0
EID_8673,Windows,7,1,Android,10,0
EID_21410,Linux,ubuntu,1,Android,7,0
EID_15422,Windows,8,0,Android,7,0
EID_23952,Windows,7,0,Android,9,0
EID_16212,Windows,8,13,,,1
EID_11837,Windows,10,3,Android,7,0
EID_18865,Windows,7,3,Android,10,0
EID_9745,Windows,8,4,Android,8,2
EID_2943,MacOS,Mojave,0,iOS,13,0
EID_18785,Windows,10,4,Android,8,0
EID_4589,Windows,10,1,Android,8,1
EID_19677,Windows,8,1,Android,10,2
EID_9457,Windows,10,0,Android,8,0
EID_13354,MacOS,High Sierra,1,iOS,13,0
EID_11688,Windows,10,0,Android,8,0
EID_23306,Windows,10,1,Android,10,0
EID_24694,MacOS,Mojave,1,iOS,12,0
EID_3858,MacOS,Mojave,0,iOS,13,0
EID_18017,Windows,8,0,Android,7,0
EID_20194,Windows,10,3,Android,9,0
EID_4928,Windows,10,5,Android,10,0
EID_15228,Windows,7,0,Android,9,0
EID_11955,Windows,10,1,Android,9,0
EID_23809,Windows,8,3,iOS,13,1
EID_6914,Windows,8,8,Android,7,0
EID_19774,MacOS,Mojave,1,iOS,11,0
EID_19443,Windows,7,3,Android,7,0
EID_4597,Windows,10,2,iOS,13,1
EID_24517,Linux,ubuntu,1,Android,7,0
EID_12364,MacOS,High Sierra,0,iOS,11,0
EID_20782,MacOS,Mojave,1,iOS,13,0
EID_20063,MacOS,,0,iOS,12,0
EID_17371,Windows,8,3,Android,7,1
EID_25539,Windows,10,2,Android,8,2
EID_11859,Windows,10,0,Android,7,0
EID_14154,MacOS,Catalina,1,iOS,13,0
EID_21010,MacOS,High Sierra,4,iOS,13,1
EID_21589,MacOS,Big Sur,0,iOS,12,0
EID_10822,Windows,10,5,,,2
EID_1306,Linux,ubuntu,1,Android,7,0
EID_16476,MacOS,Big Sur,0,iOS,13,0
EID_4969,Windows,10,2,Android,10,0
EID_17798,Windows,10,1,Android,8,0
EID_21188,Windows,7,0,Android,9,0
EID_14036,Windows,7,2,iOS,13,1
EID_15056,MacOS,High Sierra,0,iOS,13,0
EID_21316,Windows,,1,Android,7,0
EID_4109,Windows,10,4,Android,10,1
EID_14206,MacOS,Mojave,0,iOS,13,0
EID_22754,Windows,7,0,Android,7,1
EID_22394,Windows,10,10,Android,8,1
EID_24080,Windows,7,2,Android,10,2
EID_2779,Windows,10,1,Android,8,0
EID_10112,Windows,7,7,,,0
EID_20344,MacOS,Mojave,0,iOS,13,0
EID_19322,Windows,,3,iOS,13,1
EID_16588,MacOS,High Sierra,2,iOS,12,0
EID_24906,Windows,7,4,Android,8,2
EID_19477,Windows,8,5,Android,8,1
EID_3932,MacOS,Catalina,1,iOS,12,0
EID_8315,Windows,10,1,Android,10,0
EID_6389,Windows,10,8,iOS,13,1
EID_9471,Windows,7,4,Android,7,1
EID_1096,Linux,ubuntu,0,Android,7,0
EID_7644,Windows,8,6,Android,9,0
EID_24500,Windows,10,3,Android,10,4
EID_4981,Windows,10,1,Android,10,0
EID_4975,Windows,10,6,Android,8,4
EID_21898,Windows,10,0,Android,8,0
EID_21976,Windows,7,9,Android,10,0
EID_2216,Windows,10,2,Android,10,1
EID_4870,Windows,8,11,iOS,13,2
EID_14117,Windows,8,6,,,0
EID_15176,,,2,Android,8,3
EID_13583,Linux,ubuntu,1,Android,8,0
EID_19864,Windows,10,1,Android,7,0
EID_17571,Windows,10,0,Android,8,0
EID_18009,Windows,10,2,Android,7,0
EID_14082,Windows,10,3,iOS,13,1
EID_7528,Linux,ubuntu,1,Android,9,0
EID_15806,Windows,8,6,Android,10,1
EID_7341,Linux,ubuntu,1,Android,7,0
EID_10739,Windows,10,0,Android,8,1
EID_4136,Windows,10,3,Android,8,0
EID_14569,Windows,8,5,Android,7,0
EID_12658,Windows,10,0,Android,10,0
EID_3672,Windows,10,0,Android,10,0
EID_21793,Windows,10,1,Android,10,1
EID_3584,Windows,10,3,Android,10,1
EID_23398,Windows,10,7,Android,8,1
EID_4687,MacOS,Mojave,1,iOS,11,0
EID_17711,Windows,7,3,Android,8,0
EID_14356,Windows,10,1,Android,7,2
EID_5980,Windows,10,8,Android,9,1
EID_22817,Windows,10,1,Android,9,1
EID_3176,MacOS,Mojave,1,iOS,12,0
EID_1854,MacOS,Mojave,2,iOS,12,0
EID_12768,Windows,8,1,Android,10,1
EID_12529,MacOS,Big Sur,0,iOS,,0
EID_11078,Windows,8,0,Android,10,0
EID_1542,,,1,Android,8,2
EID_16989,Windows,10,1,Android,10,0
EID_8249,Windows,10,5,Android,9,0
EID_20964,MacOS,Catalina,3,Android,9,0
EID_2104,,,5,Android,8,1
EID_24614,Windows,10,2,Android,7,0
EID_16893,Windows,10,2,Android,10,0
EID_12388,Windows,7,5,Android,10,1
EID_12757,MacOS,,0,iOS,13,0
EID_6829,Windows,10,4,Android,7,1
EID_12669,MacOS,High Sierra,2,,,0
EID_1818,Windows,8,0,,,0
EID_20814,Windows,8,4,Android,7,0
EID_2745,Windows,8,2,Android,9,0
EID_10539,Windows,10,2,Android,8,0
EID_9983,,,10,Android,7,3
EID_9878,Windows,10,2,Android,10,0
EID_16941,Windows,7,4,Android,9,0
EID_13314,Windows,7,1,Android,9,0
EID_21813,,,1,Android,9,1
EID_15197,Windows,7,1,Android,9,0
EID_7362,Windows,8,3,Android,7,0
EID_17172,Windows,8,4,iOS,13,1
EID_6763,Linux,ubuntu,0,Android,7,0
EID_16503,MacOS,Mojave,3,iOS,13,1
EID_17299,Windows,10,1,Android,7,0
EID_16853,Linux,ubuntu,0,Android,8,0
EID_2601,Windows,10,4,Android,7,1
EID_13388,Windows,7,5,Android,8,2
EID_14404,Windows,10,2,Android,8,0
EID_17335,Windows,10,0,Android,8,0
EID_12701,Windows,10,2,Android,9,1
EID_10235,Windows,10,1,Android,7,0
EID_5046,MacOS,Catalina,2,iOS,13,1
EID_2455,Windows,10,3,Android,8,1
EID_16808,Windows,8,0,Android,9,0
EID_7272,Linux,ubuntu,0,Android,7,0
EID_10113,Windows,7,2,Android,8,0
EID_9332,MacOS,Catalina,1,iOS,13,0
EID_21584,Windows,7,1,Android,8,1
EID_6506,MacOS,Catalina,2,iOS,13,0
EID_21876,Windows,10,3,Android,8,1
EID_3380,,,10,iOS,12,1
EID_22244,Windows,8,2,Android,8,0
EID_18604,Windows,10,2,Android,7,1
EID_7587,Windows,10,0,Android,8,0
EID_19820,Windows,8,7,Android,7,1
EID_3996,Windows,8,2,,,0
EID_19095,MacOS,High Sierra,2,iOS,13,0
EID_13581,Windows,7,0,Android,8,0
EID_7214,Windows,10,0,Android,8,0
EID_3209,Windows,8,7,Android,9,1
EID_20121,Windows,10,4,Android,9,1
EID_24401,Windows,7,3,Android,10,0
EID_20238,MacOS,Mojave,1,iOS,13,0
EID_1489,MacOS,Mojave,0,iOS,,0
EID_16250,Windows,8,0,Android,8,0
EID_24682,Windows,10,2,Android,8,1
EID_19618,Windows,7,4,Android,7,0
EID_4430,Windows,10,0,Android,8,0
EID_15157,Windows,7,7,Android,8,6
EID_21204,Windows,10,1,Android,8,0
EID_16336,Windows,8,2,Android,10,1
EID_15049,MacOS,Catalina,4,iOS,13,0
EID_6742,Windows,10,6,Android,8,0
EID_23012,MacOS,Catalina,1,Android,8,0
EID_24790,Windows,8,2,Android,8,1
EID_23470,MacOS,Mojave,2,iOS,13,0
EID_18016,Windows,7,6,iOS,13,1
EID_15286,Windows,8,2,Android,8,0
EID_6605,Windows,8,5,Android,10,0
EID_16953,Linux,ubuntu,0,Android,8,0
EID_20415,Windows,10,0,Android,8,0
EID_20997,Windows,10,3,Android,9,0
EID_21768,Windows,8,0,Android,9,0
EID_23516,Windows,8,2,Android,8,0
EID_24934,MacOS,Catalina,0,iOS,12,0
EID_12888,Windows,10,5,,,4
EID_12137,Linux,ubuntu,0,Android,7,0
EID_14937,Windows,10,2,Android,8,1
EID_14837,Windows,8,10,Android,10,1
EID_20036,Windows,8,0,Android,10,0
EID_17878,Windows,7,8,Android,10,0
EID_2850,Linux,mint,0,Android,8,0
EID_18160,Windows,,0,Android,10,0
EID_14531,Windows,7,1,Android,7,0
EID_1251,Windows,10,2,Android,8,1
EID_22080,Linux,ubuntu,0,Android,8,0
EID_25527,Windows,8,1,Android,7,0
EID_14491,Windows,7,1,Android,8,0
EID_17487,Windows,10,1,Android,9,0
EID_18112,Windows,10,3,iOS,13,0
EID_20116,Linux,ubuntu,1,Android,7,0
EID_17938,Windows,10,0,Android,7,0
EID_7254,Windows,10,1,Android,8,0
EID_9091,Windows,7,4,Android,9,0
EID_15716,Windows,10,1,Android,7,0
EID_19195,Windows,10,2,Android,8,0
EID_2754,Windows,10,2,Android,8,0
EID_4746,Linux,ubuntu,1,Android,10,0
EID_15324,Windows,10,0,Android,10,0
EID_7146,MacOS,Mojave,2,,,0
EID_14836,Linux,ubuntu,0,Android,8,0
EID_13144,Windows,7,1,Android,8,0
EID_18380,Windows,10,6,Android,10,0
EID_20269,MacOS,High Sierra,0,iOS,13,1
EID_10733,MacOS,Catalina,2,iOS,13,0
EID_7655,Windows,10,3,Android,10,1
EID_4452,Windows,10,0,Android,9,0
EID_13870,Windows,10,3,Android,8,1
EID_3960,Windows,8,4,Android,7,1
EID_21298,Windows,8,2,Android,7,1
EID_5824,,,5,Android,10,2
EID_5961,Windows,10,0,Android,9,0
EID_18986,Windows,7,0,Android,7,0
EID_2467,Windows,10,1,Android,8,0
EID_19152,Windows,,2,Android,8,0
EID_5766,Windows,8,7,Android,10,0
EID_10348,Windows,8,8,Android,9,0
EID_8612,Windows,,3,Android,9,1
EID_9609,Windows,7,1,Android,8,0
EID_7257,Windows,10,3,Android,8,0
EID_24604,Windows,10,0,Android,9,0
EID_6085,MacOS,Catalina,1,iOS,12,0
EID_7578,Windows,10,1,Android,7,0
EID_22864,Windows,10,2,Android,10,1
EID_12995,Windows,10,4,Android,8,0
EID_15945,Windows,10,0,Android,7,0
EID_5784,MacOS,High Sierra,0,iOS,12,0
EID_13417,Windows,7,5,Android,8,1
EID_24937,Windows,10,3,iOS,13,0
EID_18391,Windows,10,0,,,0
EID_16272,Windows,7,2,Android,9,0
EID_20287,MacOS,High Sierra,0,Android,9,0
EID_11727,Windows,10,6,Android,8,1
EID_23034,Windows,10,7,Android,8,3
EID_6186,Windows,10,2,Android,8,0
EID_2180,Linux,ubuntu,0,Android,10,0
EID_6830,Windows,7,0,Android,8,0
EID_21300,MacOS,High Sierra,0,iOS,13,0
EID_7564,Windows,10,6,Android,10,1
EID_15310,Windows,10,1,Android,8,0
EID_3224,Windows,10,1,Android,8,0
EID_3776,Windows,10,7,Android,7,2
EID_18872,MacOS,Catalina,3,iOS,12,1
EID_10503,Windows,10,4,Android,8,0
EID_10256,Windows,10,1,Android,8,0
EID_11081,Windows,10,6,Android,9,2
EID_3911,Windows,7,1,iOS,13,1
EID_19194,Windows,10,2,Android,10,1
EID_4264,Linux,ubuntu,0,Android,7,0
EID_3057,MacOS,Catalina,0,iOS,13,0
EID_17780,Windows,10,1,Android,9,0
EID_22655,Windows,7,1,Android,10,1
EID_13054,Windows,8,3,Android,10,3
EID_11151,Linux,ubuntu,1,Android,7,0
EID_4970,Windows,10,1,Android,7,0
EID_20985,Windows,8,1,Android,8,0
EID_9033,Windows,7,2,Android,8,0
EID_7100,Windows,10,1,Android,8,1
EID_8726,Windows,10,5,Android,9,2
EID_2047,Linux,ubuntu,0,Android,7,1
EID_12792,Windows,10,0,Android,8,0
EID_14677,Windows,8,0,iOS,13,0
EID_16011,Windows,10,9,Android,9,3
EID_10183,Windows,7,1,Android,10,0
EID_4064,Windows,10,11,Android,8,2
EID_13598,Windows,8,3,Android,7,0
EID_5697,MacOS,Mojave,2,iOS,13,0
EID_4559,MacOS,Catalina,1,iOS,13,1
EID_16095,Windows,8,0,iOS,13,0
EID_21939,Linux,ubuntu,1,Android,8,0
EID_1520,Windows,7,1,Android,7,1
EID_8299,Windows,8,2,Android,7,0
EID_10313,Windows,10,2,Android,8,2
EID_4977,Windows,8,2,Android,10,1
EID_2839,Windows,8,4,Android,8,0
EID_4552,MacOS,Catalina,0,iOS,12,0
EID_16460,Linux,mint,0,Android,7,0
EID_25887,Windows,10,2,Android,8,0
EID_11168,Windows,10,0,Android,8,1
EID_9860,Windows,8,7,Android,8,3
EID_11908,Windows,10,1,Android,7,0
EID_23596,Windows,7,1,Android,8,0
EID_12949,MacOS,High Sierra,0,iOS,12,0
EID_4886,MacOS,Mojave,2,iOS,13,0
EID_10270,MacOS,High Sierra,2,iOS,13,0
EID_7708,Windows,10,2,Android,10,1
EID_23591,Windows,8,0,Android,10,0
EID_15381,Windows,10,2,Android,10,2
EID_25458,MacOS,Mojave,0,iOS,13,0
EID_20955,MacOS,Mojave,1,iOS,13,0
EID_25301,MacOS,Mojave,1,iOS,13,1
EID_23867,MacOS,Catalina,0,iOS,13,1
EID_6122,Windows,8,2,,,1
EID_3539,MacOS,High Sierra,0,iOS,12,0
EID_5743,Windows,10,0,Android,9,0
EID_14128,MacOS,Mojave,0,iOS,13,0
EID_20127,Windows,10,6,Android,10,0
EID_12613,MacOS,Mojave,0,iOS,11,0
EID_7979,Windows,8,2,Android,8,7
EID_7703,Windows,10,1,Android,8,2
EID_7603,Windows,8,1,Android,8,0
EID_10743,Windows,10,4,Android,8,1
EID_6290,MacOS,Mojave,1,iOS,12,0
EID_22946,Windows,10,2,Android,8,0
EID_21156,Windows,10,3,Android,8,0
EID_25001,Windows,7,1,Android,10,0
EID_19048,Windows,7,2,Android,9,0
EID_6663,Windows,10,0,Android,9,0
EID_25859,Windows,8,2,Android,10,0
EID_22534,Windows,10,9,Android,8,1
EID_1594,MacOS,Mojave,0,iOS,13,0
EID_16013,Windows,7,1,Android,8,0
EID_8347,Windows,7,0,,,0
EID_17018,Windows,10,9,Android,9,1
EID_11909,Windows,7,0,Android,10,0
EID_12718,Windows,10,10,Android,7,1
EID_25338,,,2,Android,9,0
EID_5352,Windows,10,4,,,1
EID_2293,Windows,10,12,iOS,13,2
EID_2896,Windows,10,1,Android,9,0
EID_18600,Windows,10,2,Android,8,0
EID_3237,Windows,7,1,Android,10,0
EID_15935,Linux,ubuntu,0,Android,7,0
EID_18950,Windows,10,6,Android,9,1
EID_3025,Windows,10,1,iOS,12,1
EID_21595,Windows,10,0,Android,8,0
EID_15367,MacOS,Mojave,1,iOS,12,0
EID_13704,Windows,,5,Android,8,1
EID_10455,Windows,7,0,Android,8,0
EID_14903,Windows,10,0,Android,8,0
EID_14621,Windows,10,4,Android,8,0
EID_22633,Windows,10,5,Android,10,2
EID_20295,Windows,8,2,iOS,12,0
EID_16634,Linux,ubuntu,0,Android,7,0
EID_16418,Windows,7,0,Android,9,0
EID_6437,Windows,7,6,Android,7,3
EID_19109,Windows,7,3,,,0
EID_7666,Windows,10,1,Android,10,0
EID_3579,Windows,7,5,Android,10,0
EID_1514,Windows,8,0,Android,8,0
EID_19982,Windows,10,2,Android,7,0
EID_4825,Windows,10,1,Android,8,2
EID_24798,MacOS,Mojave,0,iOS,11,0
EID_9753,Windows,7,3,Android,9,0
EID_17327,Windows,10,0,Android,8,0
EID_3947,Windows,10,6,Android,10,1
EID_9932,Windows,10,0,Android,9,0
EID_20759,MacOS,Mojave,0,iOS,,0
EID_8295,Windows,10,1,Android,7,1
EID_2413,Windows,10,10,Android,8,1
EID_25720,MacOS,Mojave,2,iOS,11,0
EID_15205,Windows,10,0,Android,8,0
EID_20115,MacOS,Mojave,0,iOS,13,0
EID_4223,Windows,8,8,Android,9,0
EID_12853,Windows,10,2,Android,9,1
EID_5301,Windows,10,3,Android,10,1
EID_18679,Windows,10,1,Android,8,0
EID_5922,Windows,8,2,,,0
EID_1826,MacOS,Catalina,0,iOS,13,0
EID_18476,,,0,Android,10,0
EID_1734,Windows,8,0,Android,8,0
EID_20876,Windows,10,2,Android,10,0
EID_10465,Windows,8,2,Android,9,0
EID_3680,Windows,8,2,Android,10,1
EID_19466,Windows,10,3,Android,9,0
EID_18876,Windows,10,1,Android,10,0
EID_3011,Windows,10,3,Android,8,2
EID_18951,MacOS,,1,iOS,13,0
EID_11493,Windows,8,0,Android,7,0
EID_2393,Windows,10,2,Android,9,0
EID_2791,Windows,7,8,Android,7,0
EID_21041,Windows,10,2,Android,10,0
EID_16217,,,8,Android,8,1
EID_9873,Windows,10,0,Android,8,0
EID_16016,Windows,10,1,,,2
EID_25939,Windows,8,5,Android,9,1
EID_1430,Windows,10,5,Android,8,2
EID_8823,Windows,10,6,Android,7,1
EID_14704,Windows,10,0,Android,8,0
EID_15658,Windows,10,3,Android,10,0
EID_8607,Windows,10,0,Android,8,0
EID_7704,Windows,10,2,Android,8,1
EID_5439,Windows,8,2,Android,10,1
EID_14213,Windows,10,8,Android,9,0
EID_13409,Windows,10,10,Android,10,1
EID_21628,Windows,8,2,Android,8,0
EID_15665,Linux,mint,0,Android,10,0
EID_11789,Windows,8,7,Android,7,0
EID_6888,Windows,10,0,Android,8,1
EID_23489,Windows,10,5,Android,7,0
EID_20740,Windows,10,5,,,0
EID_12447,Windows,8,8,iOS,11,0
EID_23310,Windows,8,1,Android,7,0
EID_19808,Windows,10,0,Android,8,0
EID_13788,Windows,7,12,Android,10,1
EID_5964,Windows,10,3,Android,10,0
EID_3797,Windows,10,5,Android,9,2
EID_10705,,,7,Android,8,1
EID_10010,,,3,Android,8,2
EID_16804,Windows,8,3,Android,8,0
EID_17556,Windows,10,3,Android,7,1
EID_6055,Linux,ubuntu,0,Android,8,0
EID_8925,Windows,10,4,iOS,13,0
EID_21919,Windows,10,0,Android,8,0
EID_14145,Windows,10,1,Android,7,1
EID_24441,Windows,10,2,Android,7,1
EID_24936,MacOS,,3,,,0
EID_20540,Windows,8,2,Android,10,2
EID_1066,Windows,10,1,Android,9,0
EID_5182,MacOS,Catalina,4,iOS,13,0
EID_20978,Windows,7,2,Android,7,0
EID_2832,Windows,8,6,iOS,13,0
EID_18279,Windows,10,5,Android,9,1
EID_10985,Windows,10,0,Android,9,0
EID_17778,Windows,8,4,Android,8,0
EID_8490,Windows,7,0,Android,10,0
EID_11438,Windows,10,1,Android,7,0
EID_13608,Windows,10,4,Android,8,4
EID_14913,Windows,10,2,Android,8,0
EID_5401,Windows,10,0,Android,8,0
EID_1028,MacOS,Mojave,1,iOS,12,0
EID_17226,Windows,10,2,Android,7,0
EID_6793,MacOS,Mojave,1,iOS,11,0
EID_7930,Windows,10,2,iOS,12,1
EID_23786,Windows,10,4,Android,10,0
EID_5670,Windows,7,4,Android,8,1
EID_3436,Windows,8,2,Android,7,0
EID_9135,Windows,10,3,Android,8,0
EID_9402,Windows,8,1,Android,10,0
EID_1993,Windows,10,2,Android,7,1
EID_4162,MacOS,Mojave,2,iOS,12,0
EID_17165,Windows,10,2,Android,7,0
EID_4657,MacOS,Mojave,0,iOS,13,0
EID_19023,Windows,10,2,,,5
EID_12280,Windows,10,0,Android,10,0
EID_14980,Windows,10,0,Android,7,0
EID_23141,MacOS,Mojave,4,Android,7,1
EID_4126,Windows,8,0,Android,8,0
EID_13864,Windows,10,1,Android,9,2
EID_14155,Windows,10,5,Android,8,0
EID_4893,Windows,10,1,iOS,13,0
EID_13466,Windows,7,2,Android,8,0
EID_1975,Windows,10,2,Android,8,0
EID_20958,Windows,10,5,Android,7,0
EID_11895,Windows,10,8,Android,8,2
EID_4433,Windows,8,0,Android,8,0
EID_20924,Windows,7,3,Android,8,0
EID_10881,Windows,8,11,Android,8,1
EID_12841,Windows,8,2,Android,10,0
EID_15782,Windows,8,0,iOS,12,1
EID_19143,MacOS,Mojave,1,iOS,13,0
EID_17578,Windows,10,6,Android,8,1
EID_7986,Windows,10,0,Android,8,0
EID_13149,Windows,10,2,iOS,12,2
EID_10123,Windows,10,2,Android,10,0
EID_23563,Windows,8,6,Android,8,2
EID_5655,Windows,8,3,Android,7,0
EID_2766,Windows,10,1,Android,9,1
EID_24256,MacOS,Catalina,1,iOS,12,0
EID_5815,Linux,,0,Android,8,0
EID_12223,Windows,10,2,Android,10,1
EID_1555,Windows,10,1,Android,9,0
EID_3195,Windows,8,7,Android,8,3
EID_6609,Windows,8,6,Android,10,1
EID_8676,Windows,8,0,Android,10,0
EID_24403,MacOS,Mojave,1,iOS,13,0
EID_10665,Windows,8,1,Android,10,2
EID_12726,Windows,10,1,Android,8,0
EID_18557,Windows,10,0,Android,9,0
EID_20049,Windows,7,3,Android,7,0
EID_3736,Windows,8,9,Android,8,0
EID_13808,MacOS,High Sierra,2,iOS,12,0
EID_21606,Windows,7,8,iOS,13,0
EID_16364,Windows,10,1,Android,8,3
EID_19015,Windows,8,4,Android,10,1
EID_18485,Windows,10,4,Android,8,0
EID_7080,Windows,10,2,iOS,12,0
EID_1014,Windows,10,2,Android,8,2
EID_17637,Linux,ubuntu,0,Android,8,0
EID_24560,Windows,10,3,Android,8,1
EID_17490,Windows,10,2,Android,8,0
EID_16321,Linux,ubuntu,0,Android,10,0
EID_25175,MacOS,Big Sur,4,iOS,13,2
EID_17554,Windows,,4,Android,8,0
EID_13781,Windows,10,2,Android,10,1
EID_23582,Windows,8,1,Android,7,0
EID_1107,MacOS,High Sierra,0,iOS,13,0
EID_15297,Windows,10,0,Android,7,0
EID_18758,Windows,10,0,iOS,12,0
EID_13945,MacOS,Catalina,3,iOS,13,0
EID_19608,Windows,8,1,Android,8,0
EID_19247,Windows,10,0,Android,10,0
EID_16546,MacOS,Big Sur,2,Android,8,0
EID_22963,Windows,10,3,Android,9,2
EID_18519,MacOS,High Sierra,0,iOS,13,0
EID_22771,Windows,8,4,iOS,11,2
EID_9977,Windows,10,0,Android,10,0
EID_12071,Windows,10,1,Android,9,0
EID_15455,Linux,ubuntu,1,Android,8,0
EID_12062,Windows,10,1,Android,10,2
EID_4811,Windows,10,1,Android,10,3
EID_17513,Windows,10,1,Android,7,1
EID_25425,Windows,8,14,Android,7,1
EID_15544,Windows,7,1,Android,9,0
EID_5203,Windows,8,1,Android,10,0
EID_18820,Windows,8,1,Android,7,0
EID_4637,Windows,10,2,Android,7,0
EID_2885,Windows,8,2,Android,8,0
EID_14207,MacOS,High Sierra,2,iOS,12,0
EID_17819,Windows,10,2,Android,8,0
EID_12183,Linux,ubuntu,0,Android,7,0
EID_24104,Windows,10,1,Android,10,0
EID_4725,Windows,8,9,Android,8,3
EID_24626,Windows,8,0,Android,7,0
EID_3649,MacOS,Catalina,0,iOS,12,0
EID_6180,Windows,10,3,Android,7,1
EID_11836,Windows,10,0,Android,8,0
EID_11115,MacOS,Catalina,2,iOS,12,0
EID_23241,Windows,7,1,Android,10,3
EID_6898,Windows,10,1,Android,9,0
EID_7732,MacOS,High Sierra,2,Android,8,0
EID_12251,Windows,10,1,Android,7,0
EID_5928,Windows,10,0,Android,10,0
EID_10699,MacOS,Mojave,0,iOS,,0
EID_16366,Windows,8,1,Android,10,0
EID_2772,Windows,7,2,Android,10,3
EID_18250,Windows,10,8,,,0
EID_12915,MacOS,Mojave,1,iOS,12,0
EID_1599,MacOS,Catalina,2,iOS,12,1
EID_12456,MacOS,Catalina,0,iOS,12,0
EID_4730,Windows,10,2,Android,8,0
EID_4146,MacOS,High Sierra,0,iOS,13,0
EID_2266,Windows,7,5,Android,10,1
EID_17385,Windows,10,3,Android,8,0
EID_19009,Windows,8,7,Android,7,1
EID_9806,Windows,10,1,Android,7,0
EID_19717,Windows,8,1,Android,9,0
EID_25286,Windows,10,2,Android,8,0
EID_9924,Windows,10,0,Android,7,0
EID_14614,MacOS,,4,Android,8,0
EID_12332,Windows,8,0,Android,10,0
EID_17961,Windows,8,3,Android,9,0
EID_3482,Windows,10,2,iOS,13,0
EID_5574,Windows,8,0,Android,8,1
EID_18841,Windows,7,0,Android,10,0
EID_14402,MacOS,High Sierra,0,iOS,11,0
EID_7319,Windows,8,0,Android,7,0
EID_15713,Windows,8,5,Android,10,1
EID_2774,Windows,10,2,Android,7,0
EID_3662,Windows,7,1,Android,10,0
EID_4899,Windows,8,2,Android,7,1
EID_1390,Windows,7,9,Android,8,1
EID_12317,MacOS,Mojave,1,iOS,12,0
EID_16161,MacOS,Catalina,2,iOS,11,0
EID_12409,Windows,10,3,Android,7,0
EID_19702,Windows,8,3,Android,8,0
EID_3382,Windows,8,6,Android,7,0
EID_16076,Windows,10,0,Android,7,0
EID_13116,Windows,8,3,Android,10,1
EID_13760,Windows,8,0,Android,10,0
EID_11184,Windows,8,4,Android,7,2
EID_25874,Linux,ubuntu,0,Android,7,0
EID_7544,MacOS,Mojave,0,,,0
EID_23841,Windows,10,2,,,0
EID_9855,MacOS,Big Sur,1,iOS,12,2
EID_2550,Windows,10,2,Android,10,4
EID_15894,Windows,7,1,Android,7,0
EID_6503,Windows,10,0,Android,10,0
EID_12147,MacOS,Catalina,1,iOS,12,0
EID_24302,Windows,10,1,Android,10,0
EID_20542,Windows,7,5,Android,8,0
EID_7792,Windows,10,7,Android,7,0
EID_25414,Linux,ubuntu,0,Android,9,0
EID_5265,MacOS,Mojave,0,iOS,13,0
EID_4778,Windows,10,4,Android,8,0
EID_22077,Windows,8,5,Android,8,0
EID_19077,Windows,7,8,Android,7,0
EID_16516,Windows,,2,Android,9,1
EID_11920,Windows,10,2,Android,8,0
EID_9530,Windows,10,4,Android,7,0
EID_6636,Windows,10,0,Android,10,0
EID_8867,Windows,8,3,Android,8,0
EID_4194,MacOS,Mojave,1,iOS,13,0
EID_22001,Windows,10,0,Android,8,0
EID_17633,Linux,ubuntu,1,Android,10,0
EID_16630,Windows,10,0,Android,8,0
EID_2882,Windows,10,2,Android,8,1
EID_25709,Windows,10,2,Android,9,0
EID_6009,Windows,10,3,Android,9,0
EID_11062,Windows,10,11,Android,9,2
EID_2007,Windows,10,6,iOS,13,0
EID_21706,Windows,8,4,Android,10,2
EID_12670,MacOS,High Sierra,0,iOS,13,0
EID_9270,Windows,7,1,Android,10,1
EID_18922,Windows,10,0,,,0
EID_2985,Windows,7,3,,,0
EID_10556,Windows,10,1,Android,7,0
EID_22510,MacOS,High Sierra,4,iOS,11,0
EID_3992,Linux,ubuntu,3,Android,8,0
EID_21282,Windows,10,4,Android,7,0
EID_12260,Windows,10,6,Android,8,1
EID_25111,MacOS,Mojave,0,iOS,12,0
EID_21682,Windows,10,0,Android,9,0
EID_8230,Windows,8,0,Android,10,0
EID_4083,Windows,7,2,Android,8,0
EID_4858,Windows,8,1,Android,7,1
EID_9527,Windows,8,1,Android,7,0
EID_20915,Windows,7,1,iOS,13,0
